direccion,placa,vigente
CALLE BLASCO DE GARAY 11,7440,True
CALLE CRISTOBAL COLON 16,4471,True
CALLE AMISTAD 4,6945,False
CALLE REFRANES (LOS) 8,8659,False
CALLE CRISTOBAL COLON 35,350,False
PASEO CIRCUNVALACION (DE) 109,2635,True
CALLE PALMAS DE GRAN CANARIA (LAS) 23,5769,False
CALLE LEPANTO 0,4891,True
CALLE CRISTOBAL COLON 29,5899,True
CALLE CRISTOBAL COLON 37,4024,True
CALLE LEPANTO 45,607,True
CALLE CRISTOBAL COLON 30,8158,True
CALLE LEPANTO 33,608,True
CALLE CRISTOBAL COLON 29,5909,True
PASEO CIRCUNVALACION (DE) 117,3806,True
PASEO CIRCUNVALACION (DE) 125,4627,True
PSAJE BUEN SUCESO 2,4667,False
PASEO CIRCUNVALACION (DE) 121  PTA.PRINC,10688,True
CALLE LEPANTO 29,4330,True
CALLE CRISTOBAL COLON 27,1617,True
CALLE LEPANTO 24,4191,True
CALLE DOCTOR GARCIA REYES 0  S/N,2096,True
CALLE ESTRELLA (DE LA) 4,1499,True
CALLE LUIS BADIA 18,3953,True
CALLE BLASCO IBAÑEZ 32,,True
CALLE GRANADA 14,9639,False
CALLE OCTAVIO CUARTERO 99,1220,True
CALLE CRISTOBAL PEREZ PASTOR 55,2458,True
CALLE CRISTOBAL PEREZ PASTOR 64,3781,True
CALLE VELARDE 33,2028,True
CALLE DOCTOR FERRAN 118,5777,True
CALLE CRISTOBAL PEREZ PASTOR 65,2536,True
CALLE RIOS ROSAS 98,541,True
CALLE DAOIZ 8,2023,True
CALLE QUEVEDO 30,4433,True
CALLE VELARDE 10,4123,True
CALLE VELARDE 10,4210,True
CALLE DOCTOR ALONSO VIDAL 1,7697,True
CALLE SAN JUAN 3,10603,True
CALLE NUEVA (ARGAMASON) 18,9840,False
CALLE SAN AGUSTIN 11,6662,True
CALLE BAILEN 11,7812,True
CALLE ARGENTINA 2,7779,True
AVDA GREGORIO ARCOS 3,9757,True
CALLE ARQUITECTO VANDELVIRA 16,8094,True
AVDA DOCTOR ARTURO CORTES 17,9972,True
CALLE TEJARES 3,8327,True
CALLE HERREROS 45,8178,True
CALLE ROMA 3,7813,True
CALLE JOSE ESTRAÑI 22,9683,True
CALLE BOLIVIA 10,8877,False
CALLE HERMANA MARIA (DE LA) 7,9085,True
CALLE GERONA 17,8876,False
CALLE BAILEN 26,7868,True
CALLE CARRETERA DE JAEN 64,6471,True
CALLE ARADO 6  BIS,8253,True
CALLE OBISPO TAGASTE 9,7982,True
CALLE ARADO 6,8254,True
CALLE CEUTA 2  - 4,8812,True
CALLE JUAN GOMEZ (EL SALOBRAL) 2,7526,False
CALLE SAN ANTONIO DE LA BARQUERA 6,1896,True
CALLE HERRADORES 12,6911,True
CALLE CRISTOBAL PEREZ PASTOR 35,2948,True
CALLE CRISTOBAL PEREZ PASTOR 41,2583,True
CALLE LABRADORES 15,9842,True
CALLE ARBOLEDA 22,8765,False
CALLE NAVAJA 16,9599,True
CALLE ARADO 30,8531,True
CALLE ESTRELLA (DE LA) 26,7970,True
CALLE ESTRELLA (DE LA) 38,7504,False
CALLE NAVAJA 17,8996,True
CALLE ESTRELLA (DE LA) 21,9811,True
CALLE ESTRELLA (DE LA) 19,5822,True
CALLE ARADO 12,9954,True
CALLE AGUSTINA DE ARAGON 54,4164,False
CALLE ESTRELLA (DE LA) 17,7644,True
CALLE ESTRELLA (DE LA) 15,9077,True
CALLE SAN JUAN 58,8787,True
CALLE CIUDAD REAL 2,1281,True
CALLE IMPERIAL 22,9574,True
CALLE IMPERIAL 0,8989,True
CALLE DON QUIJOTE 13,7502,True
CALLE ENEBRO 4,6532,True
CALLE IMPERIAL 1,9938,True
CALLE LIETOR 10,9131,False
CALLE LOPE DE VEGA 56,1997,True
CALLE PARRA 30,6007,True
CALLE DOCTOR CRISTOBAL SANCHEZ 0,9859,True
CALLE AZORIN 0,9860,True
CALLE INDIRA GANDHI 0,9466,True
CALLE SAN JUAN 0,9862,True
CALLE MARQUES DE VILLORES 8,765,True
CALLE SANTA QUITERIA 30,10597,True
CALLE ROBERTO MOLINA 9,5902,False
CALLE MAYOS (LOS) (SANTA ANA) 10,,False
CALLE FILOSOFIA (LA) 4,8514,False
CALLE MARZO 57,3599,True
CALLE PUERTA DE MURCIA 0,3675,True
CALLE ALICANTE 10,3451,True
CALLE ALICANTE 10,3388,True
CALLE CUENCA 10,6574,True
CALLE ANTONIO MACHADO 72,10821,True
CALLE CERVANTES 11,3762,True
CALLE PUERTA DE MURCIA 21 B,839,True
CALLE CRUZ AL NORTE 9,9115,True
CALLE LAUREL 7,5290,False
CALLE VISTABELLA 1,6631,True
CALLE VISTABELLA 1,3153,False
CALLE SANTIAGO RUSIÑOL 37,6779,False
CALLE CACERES 0,6157,False
CALLE CRUZ (ARGAMASON) 28,,False
CALLE MARTINEZ IBAÑEZ 11,6814,False
CALLE LEPANTO 61,2025,True
CALLE RIOS ROSAS 107,778,True
CALLE LUIS BADIA 58,1897,True
PSAJE FIRMAS 0,5233,True
CALLE DOCTOR BELTRAN MATEOS 1,8488,True
CTRA PEÑAS (LAS) (SALOBRAL (EL)) 13,,False
CALLE LUIS BADIA 63,7323,True
CALLE LINARES 9,9540,False
CALLE LEPANTO 71,5622,True
CALLE CAMILO GAUDE 0,9319,True
CALLE CAMILO GAUDE 10,9944,True
CALLE SANTIAGO 33,5069,True
CALLE GRANADA 45,5932,False
CALLE FILIPINAS 0,2006,False
CALLE ROSARIO 77,7584,True
CALLE LUIS BADIA 81,4751,True
CALLE LUIS BADIA 81,5286,True
PLAZA SANTA TERESA DE JESUS JORNET 0  0,7410,True
CALLE HERMANOS JIMENEZ 27,8089,True
CALLE HERMANOS FALCO 19,7965,True
CALLE DONANTES DE SANGRE 0,,False
PASEO CIRCUNVALACION (DE) 27,7986,True
CALLE HERMANOS VILLAR 40,2051,True
CALLE ROSARIO 119,655,True
CALLE LEPANTO 45,3095,True
CALLE PALMAS DE GRAN CANARIA (LAS) 2,10799,False
CALLE AMISTAD 2,393,False
AVDA ARTE (EL) 57,9941,False
CALLE FRANCISCO PIZARRO 44,6731,True
CALLE LUIS BADIA 4,6909,True
PSAJE ROSALES 0  S/N,9349,True
CALLE MARQUES DE VILLORES 79,2937,True
PSAJE ROSALES 3,4543,True
CALLE CRISTOBAL COLON 9,4604,True
CALLE DOCTOR COLLADO PIÑA 98,156,True
CALLE MURILLO 2,7573,True
CALLE GABRIEL CISCAR 0,5217,True
CALLE ALEGRIA 3,3982,True
CALLE ALEGRIA 9,630,True
CALLE ALEGRIA 7,7140,True
CALLE MIGUEL LOPEZ DE LEGAZPI 16,3023,True
AVDA ARTE (EL) 55,9962,False
AVDA ARTE (EL) 43,,False
AVDA ARTE (EL) 41,9927,False
AVDA ARTE (EL) 37,10407,False
CALLE VIRGEN DEL PILAR 20,8554,True
CALLE MATEMATICAS (LAS) 12,10318,False
CALLE HISTORIA (LA) 60,,False
CALLE HISTORIA (LA) 68,9750,True
AVDA ARTE (EL) 65,9981,False
AVDA ARTE (EL) 75,,False
PASEO CIENCIAS (LAS) 14,10816,False
PASEO CIENCIAS (LAS) 22  y 24,10336,True
CALLE DERECHO (EL) 75,10211,False
CALLE DERECHO (EL) 73,,False
CALLE CARMEN IBAÑEZ 11,8054,True
CALLE MATEMATICAS (LAS) 30,10317,True
CALLE ALBASIT 3,6147,False
CALLE JOSE ISBERT 9,9034,True
CALLE CARMEN IBAÑEZ 2,9033,True
CALLE CARMEN IBAÑEZ 4,9032,True
CALLE VIRREY MORCILLO 0,3313,True
CALLE HERMANOS FALCO 6,,True
CALLE HELLIN 55,6333,True
CALLE PEDRO COCA 72,10092,True
CALLE PUERTA DE MURCIA 18,8016,True
CALLE PUERTA DE MURCIA 0,1685,True
CALLE DOCTOR BONILLA 12,8479,True
CALLE LUIS BADIA 80,10746,True
CALLE RIOS ROSAS 81,,True
CALLE PEDRO COCA 51,3991,True
CALLE PEDRO COCA 51,2187,True
CALLE RIOS ROSAS 80,3147,True
CALLE PINO 2,7948,True
CALLE ABETO 6,7949,True
CALLE RIOS ROSAS 77,9659,True
CALLE RIOS ROSAS 73,4745,True
CALLE VIRGEN DEL PILAR 5,5339,False
CALLE FATIMA 8,6178,True
CALLE PEDRO COCA 60,9559,True
CALLE DOCTOR FLEMING 53,1832,True
CALLE MARIA MARIN 49,1046,True
CALLE PEDRO COCA 53,1938,True
CALLE LUIS ROSALES 4,9050,True
CALLE PEDRO COCA 63,719,True
CALLE PEDRO COCA 53,2729,True
CALLE PEDRO COCA 51,7708,True
CALLE FRANCISCANOS 0,2079,True
CALLE FRANCISCANOS 32,1029,True
CALLE GOMEZ GIL 0,1797,True
CALLE MARIA MARIN 36,2062,True
CALLE TORRES QUEVEDO 66,2367,True
CALLE SAN CRISTOBAL 17,827,False
PSAJE VENEZUELA 3,,True
CALLE PADRE ROMANO 22,6590,True
PSAJE HERMANDAD 3,646,True
PSAJE HERMANDAD 5,1605,True
CALLE OCTAVIO CUARTERO 8,7814,True
CALLE LUIS BADIA 67,197,True
"CALLE TORERO MANUEL JIMENEZ DIAZ ""CHICUE",8012,True
CALLE TESIFONTE GALLEGO 23,3742,True
CALLE QUIMICA (LA) 20,10167,False
CALLE ALCADOZO 2,7006,False
CALLE LIETOR 7,8587,False
CALLE CLAVILEÑO 0,,False
CALLE CLAVILEÑO 12,7472,False
CALLE CIUDAD REAL 1,4502,True
CALLE ANTONIO GOTOR 1,2557,True
CALLE ANTONIO MACHADO 62,6652,True
CALLE ESPOZ Y MINA 4,7947,True
CALLE DOCTOR FERRAN 54,3360,True
CALLE LEPANTO 12,1442,True
CALLE LEPANTO 12,5713,True
CALLE LEPANTO 14,6708,True
CALLE JUAN XXIII (EL SALOBRAL) 1,9810,False
CALLE FRANCISCO JAVIER DE MOYA 64,9676,True
CALLE HERMANOS VILLAR 44,2849,True
CALLE PAZ (LA) 61,9495,False
CALLE HERMANOS VILLAR 39,584,True
CALLE HERMANOS VILLAR 41,5567,True
CALLE RIOS ROSAS 94,7790,True
CALLE BATALLA DEL SALADO 0,6982,True
CALLE BLASCO DE GARAY 63  S/N  (JUNTO NU,4228,True
CALLE HERMANOS JIMENEZ 68,3425,True
CALLE HERMANOS JIMENEZ 66,3296,True
CALLE HERMANOS JIMENEZ 58,6647,True
CALLE FRANCISCANOS 29,2972,True
CALLE VIRGEN DE LAS ANGUSTIAS 0,5200,True
PSAJE BUEN SUCESO 0,9200,False
CALLE ROBERTO MOLINA 6,6045,True
CALLE HERMANOS VILLAR 33,1464,True
CALLE SANTIAGO RUSIÑOL 40,8462,False
CALLE OCTAVIO CUARTERO 37,7269,True
CALLE ARCIPRESTE GALVEZ 9,4589,False
CALLE JOAQUIN QUIJADA 34,7112,True
CALLE ARCIPRESTE GALVEZ 7,2348,False
CALLE ZARAGOZA 10,2751,False
CALLE SANTIAGO RUSIÑOL 56,7183,True
CALLE ARCIPRESTE GALVEZ 0,10312,False
CALLE HERMANOS JIMENEZ 56,1436,True
CALLE HERMANOS VILLAR 28,4492,True
CALLE DOCTOR FERRAN 97,235,True
CALLE HERMANOS VILLAR 32,5367,True
CALLE HERMANOS VILLAR 34,9686,True
CALLE SAN FULGENCIO 4,6775,False
CALLE ALCALDE CONANGLA 72,6871,True
CALLE ALCALDE CONANGLA 72,7545,True
CALLE ARCIPRESTE GALVEZ 23,9180,False
"CALLE ANTONIO FERNANDEZ ""MAZA"" 3",7787,True
CALLE ARCIPRESTE GALVEZ 24,6736,True
CALLE CRISTOBAL PEREZ PASTOR 102,5742,True
CALLE ESPOZ Y MINA 0,6771,True
CALLE ARCIPRESTE GALVEZ 20,913,True
CALLE ARCIPRESTE GALVEZ 18,8237,False
CALLE HERMANOS VILLAR 24,2687,True
CALLE ARCIPRESTE GALVEZ 22,,False
CALLE HERMANOS VILLAR 18,5388,True
CALLE NUESTRA SEÑORA LA ESPERANZA 7,3384,False
CALLE HERMANOS FERRANDO 15,4839,False
CALLE CABO FINISTERRE 24,4715,False
CALLE HERMANOS JIMENEZ 46,6016,True
CALLE CUATRO EVANGELISTAS 6 A,7969,False
CALLE CUATRO EVANGELISTAS 6 B,7972,False
CALLE CUATRO EVANGELISTAS 22,8386,False
CALLE JOAQUIN SANCHEZ JIMENEZ 17,7575,False
CALLE PROFETA ELIAS 27,8202,False
CALLE PROFETA ELIAS 25,8389,False
CALLE CUATRO EVANGELISTAS 5,7835,False
CALLE AMANECER 60,9746,False
CALLE TAREAS 19,9759,False
CALLE GRACIA 23,7610,True
CALLE SANTIAGO 7,1475,True
CALLE GRACIA 7,4853,False
CALLE FILIPINAS 2,4812,True
CALLE CUCHILLEROS 15,2708,True
CALLE JOAQUIN SANCHEZ JIMENEZ 28,9871,False
CALLE CARRETERA DE JAEN 38,6741,True
CALLE CACERES 1,6261,False
CALLE VEREDA DE JAEN 11,6055,False
CALLE LUIS VIVES 4,2004,True
CALLE CARRETERA DE MADRID 12,6958,True
CALLE ORTUÑO 27,7036,False
CALLE CONCEJAL ANTOLIN TENDERO 7,4660,False
CALLE CONCEJAL ANTOLIN TENDERO 3,4594,False
CALLE MARTINEZ IBAÑEZ 2,10749,True
CALLE DOS DE MAYO 12,9441,False
CALLE MONTESA 28,2835,False
CALLE CRISTOBAL COLON 18,1992,True
CALLE LUIS BADIA 50,8334,True
CALLE TORRES QUEVEDO 98,10457,True
CALLE PALMAS DE GRAN CANARIA (LAS) 27,4504,False
CALLE LUIS BADIA 61,401,True
CLLON CAMPICO 8,6746,True
CALLE TENIENTE RUEDA 12,8194,True
CALLE GENERAL MENDEZ PARADA 0,4636,False
CALLE GENERAL MENDEZ PARADA 0,4633,False
CALLE PADRE COLL 0,9066,False
CALLE FERNANDO POO 12,6464,True
CALLE FERNANDO POO 12,6030,False
CALLE FERNANDO POO 0,8702,False
CALLE DEMETRIO NALDA 1,8917,True
CALLE PADRE COLL 10,8104,True
CALLE GENERAL MENDEZ PARADA 0,4654,False
CALLE NUESTRA SEÑORA LA ESPERANZA 3,6804,False
CALLE GENERAL VILLACAMPA 4,5299,True
CALLE CRUZ 31,5663,True
CALLE MARQUES DE VILLORES 26,5163,True
CALLE MARQUES DE VILLORES 28,1329,True
AVDA TOREROS (LOS) 22,578,True
CALLE FRANCISCO JAVIER DE MOYA 15,962,False
CALLE ENEBRO 17,3896,False
CALLE ENEBRO 13,8842,True
CALLE ENEBRO 7,3358,True
CALLE TOBA 12,9766,False
CALLE MALAGA 21,7967,False
CALLE ABETO 3,5806,False
CALLE ABETO 3,6052,False
CALLE BADAJOZ 17,5947,False
CALLE MIGUEL SERVET 54,3743,False
CALLE FERNANDO III 1  C/V ENEBRO,8495,True
CALLE CACERES 4,6324,False
CALLE BADAJOZ 3,5995,False
CALLE MIGUEL SERVET 65,5256,False
PASEO CIRCUNVALACION (DE) 35,10217,True
CALLE HERMANOS PINZON 58,4559,True
CALLE SANTIAGO RUSIÑOL 12,8257,False
CALLE HERMANOS PINZON 54,4179,True
CALLE HERMANOS PINZON 35,2616,False
CALLE AGUSTINA DE ARAGON 50,9190,False
"CALLE HERMANOS PINZON 48 ,",6718,False
CALLE CACERES 2,3514,True
CALLE HERMANOS PINZON 45,4335,False
CALLE CACERES 0,1730,False
CALLE BELEN 5,3217,True
CALLE MIGUEL SERVET 71,4412,False
CALLE CARRETERA DE JAEN 16,10494,True
CALLE CARRETERA DE JAEN 16,4333,True
CALLE INDUSTRIA 27,5702,True
CALLE CACERES 11,273,False
CALLE CACERES 13,9439,False
CALLE CACERES 17,10681,False
CALLE BADAJOZ 3,5990,False
CALLE BADAJOZ 23,5436,False
CALLE BADAJOZ 27,6831,False
CALLE BADAJOZ 33,5228,False
CALLE COLOMBIA 6,2499,False
CALLE COLOMBIA 6,2500,False
CALLE AGUSTINA DE ARAGON 61,1715,False
CALLE BADAJOZ 16  18,10777,False
CALLE BADAJOZ 6,3970,False
CALLE CACERES 33,9713,True
CALLE OCTAVIO CUARTERO 49,10371,True
CALLE AMADIS DE GAULA 5,8691,False
CALLE SEGOVIA 21,3080,True
CALLE VIRGEN MARAVILLAS 9,7039,True
LUGAR ALBACENTER 0  C/ José Carbajal,10344,True
CALLE YESTE 10,4579,True
CALLE ANTONIO GOTOR 7,2244,True
CALLE CRUZ 48,2190,True
CALLE MILAGROS 6,8712,False
CALLE BAÑOS 45,5945,True
CALLE HERMANOS PINZON 37,4169,True
CALLE SANTIAGO RUSIÑOL 65  00,6381,False
CALLE MARQUES DE VILLORES 96,920,True
CALLE CORDOBA 23,4377,False
CALLE CARRETERA DE JAEN 47,7915,True
CALLE CARRETERA DE JAEN 41,1504,True
CALLE ENERO 4,6206,False
CALLE ENERO 0,5113,False
CALLE ENERO 4,6332,False
CALLE AGUSTINA DE ARAGON 11,6758,False
CALLE CADIZ 12,1630,False
CALLE MALAGA 7,8225,False
CALLE MALAGA 5,8908,False
CALLE PANAMA 7,10662,False
CALLE VEREDA DE JAEN 33,9438,False
CALLE ALCARAZ 2,8910,False
CALLE ALCARAZ 0,6331,False
CALLE PANAMA 4,9336,False
CALLE HONDURAS 6,6786,False
CALLE SEVILLA 1,6269,False
CALLE CORDOBA 22,8080,False
CALLE CALATRAVA 16,5486,False
CALLE JOSE ECHEGARAY 57,7282,True
CALLE NUESTRA SEÑORA DE MONTSERRAT 16,7000,False
CALLE BLASCO IBAÑEZ 11,323,True
CALLE CABO FINISTERRE 10,6458,False
CALLE CARMEN CONDE 5,8725,False
CALLE CARMEN CONDE 5,8724,False
CALLE GLORIA FUERTES 2,9112,False
CALLE AMANECER 47,8743,False
CALLE AMANECER 51,9780,False
CALLE ORO 30,8990,True
CALLE PUERTA DE VALENCIA 5,10314,True
CALLE DIEGO DE VELAZQUEZ 21,10718,True
CALLE PUERTA DE VALENCIA 20,10500,True
CALLE HERREROS 58,7360,True
CALLE HERREROS 58,9123,True
CALLE ESTRECHA (LOS ANGUIJES) 12,7445,False
CALLE LOZANO 1,7847,True
CALLE TEODORO CAMINO 28,1058,True
CALLE ALCALDE CONANGLA 88,3364,True
CALLE LOZANO 25,9083,True
CALLE ORO 20,3088,True
CALLE DOCTOR GARCIA REYES 7,2620,True
CALLE LOZANO 0,9176,True
CALLE RAMON CASAS 18,8273,False
CALLE AGUJA 12,7966,False
CALLE ALAMO 3,9509,False
CALLE ALAMO 3,9344,True
CALLE AGUJA 15,6841,False
CALLE AGOSTO 0,7565,False
CALLE AGOSTO 4,8945,True
CALLE AMANECER 76,8685,False
CALLE AGUSTINA DE ARAGON 39,1695,False
CALLE CACERES 29,8188,False
CALLE CACERES 29,8156,False
CALLE HERMANOS PINZON 56,2624,False
CALLE CADIZ 14,9333,True
CALLE MALAGA 28,9199,False
CALLE MIGUEL SERVET 38,9582,True
CALLE CONCEJAL PRIETO ROJAS 0,4772,True
PSAJE VIRGEN MISERICORDIA 6,1110,True
CALLE DOCTOR FLEMING 46,2516,True
PSAJE BUEN SUCESO 0,9192,False
CALLE VELARDE 27,2590,True
CALLE CADIZ 11,10016,False
CALLE ALONSO QUIJANO 20,8529,False
CALLE SANTIAGO RUSIÑOL 0,4979,False
CALLE CONCEJAL PRIETO ROJAS 15,5858,False
CALLE CONCEJAL PRIETO ROJAS 14 T,1074,False
CALLE CONCEJAL PRIETO ROJAS 6,3531,False
PSAJE VENEZUELA 1,9193,True
CALLE BLASCO IBAÑEZ 68,467,True
PLAZA PERIODISTA ANTONIO ANDUJAR 4,,True
CALLE RODA (LA) 47,10401,True
CALLE JOAQUIN QUIJADA 24,2042,True
CALLE JOAQUIN QUIJADA 31,2511,True
CALLE ALBACETE (SALOBRAL (EL)) 32,,False
CALLE ASENSIO (EL SALOBRAL) 3,7146,False
CALLE CRISTOBAL PEREZ PASTOR 31,3139,True
CALLE PEREZ GALDOS 17,3241,True
CALLE BLASCO DE GARAY 61,7729,True
CALLE VIRGEN MARAVILLAS 14,7700,True
CALLE OCTAVIO CUARTERO 103,6081,True
CALLE DOCTOR COLLADO PIÑA 53,10440,True
CALLE BLASCO IBAÑEZ 56,2589,True
PSAJE QUITO 5,10182,False
CALLE SAN CARLOS 5,7932,True
CALLE LOPE DE VEGA 14,8207,True
CALLE FRANCISCO PIZARRO 35,4568,True
CALLE BERNABE CANTOS 22,9489,True
CALLE TESIFONTE GALLEGO 25,4966,True
CALLE INSULA BARATARIA 15,8633,False
CALLE DOCTOR FERRAN 121,631,True
CALLE MAGALLANES 8,9513,True
CALLE BLASCO DE GARAY 15,5795,True
CALLE BLASCO DE GARAY 12,5714,True
CALLE BLASCO DE GARAY 6,772,True
CALLE SANTIAGO RUSIÑOL 42,7976,True
CALLE JOAQUIN QUIJADA 40,5799,True
CALLE SANTIAGO RUSIÑOL 8,8958,False
CALLE SAN CARLOS 1,4995,True
CALLE PORTUGAL 16,1942,True
CALLE PORTUGAL 16,723,True
CALLE HELLIN 9,3814,True
CALLE HELLIN 11,1771,True
CALLE HELLIN 7,492,True
CALLE HELLIN 55,10162,True
CALLE CIUDAD REAL 1,3012,True
CALLE ANTONIO GOTOR 7,7311,True
CALLE SANTA CRUZ (TINAJEROS) 2,,False
CALLE DOS DE MAYO 8,9057,False
CALLE CONCEJAL ANTOLIN TENDERO 4,7663,False
CALLE ORTUÑO 30,8284,False
CALLE DOS DE MAYO 13,1827,False
CALLE DOS DE MAYO 23,8274,True
CALLE AMADIS DE GAULA 3,10221,False
CALLE FERIA 46,2032,True
CALLE IBAÑEZ IBERO 7,1902,True
CALLE LOPE DE VEGA 37,1890,True
CALLE CALATAYUD 12,7100,True
PSAJE BUEN SUCESO 0,10276,False
CALLE ALONSO CANO 3,6455,True
CALLE RAIMUNDO LULIO 16,4817,True
CALLE HERNAN CORTES 19,5662,True
CALLE GARCIA MAS 22,1258,True
CALLE GARCIA MAS 20,1783,True
CALLE IBAÑEZ IBERO 0,313,True
CALLE CAPITAN GRANT 3,7159,True
CALLE IBAÑEZ IBERO 5,3063,True
CALLE FERIA 40,296,True
CALLE DOCTOR FERRAN 21,5080,True
CALLE SANTIAGO 62,4635,False
CALLE SANTIAGO 62,4371,False
CALLE SANTIAGO 62,4474,False
CALLE ORTUÑO 34,8933,False
CALLE SANTIAGO 62,3053,False
CALLE PUERTA DE MURCIA 0,6860,True
CALLE MURILLO 15,901,True
CALLE QUEVEDO 0  JUNTO Nº 27,286,False
CALLE MAESTRO VARELA 10,2114,False
CALLE LOPE DE VEGA 1 3,2419,True
CALLE MURILLO 20,3432,False
CALLE QUEVEDO 0  JUNTO Nº 27,5152,False
CALLE IBAÑEZ IBERO 3,5490,True
CALLE CLAVILEÑO 6,8641,False
CALLE IBAÑEZ IBERO 8,7834,True
CALLE VEREDA DE JAEN 4,8281,True
CALLE CRISTOBAL LOZANO 22,8119,True
CALLE CRISTOBAL PEREZ PASTOR 47,8093,True
CALLE CRUZ 41,8108,True
CALLE CRISTOBAL PEREZ PASTOR 47,8092,True
PASEO CIRCUNVALACION (DE) 134,7987,True
CALLE HERNAN CORTES 16,1552,True
CALLE JUAN SEBASTIAN ELCANO 35,4693,True
CALLE MIGUEL SERVET 69,6416,False
CALLE MIGUEL SERVET 69,6417,False
CALLE RAIMUNDO LULIO 12,5592,True
CALLE RAIMUNDO LULIO 14,5755,True
CALLE IRIS 28,5158,True
CALLE FRANCISCO PIZARRO 10,10814,True
CALLE FRANCISCO PIZARRO 14,2052,True
CALLE PEDRO COCA 44,7665,True
CALLE OCTAVIO CUARTERO 72,5684,True
CALLE OCTAVIO CUARTERO 78,9747,True
CALLE JOAQUIN QUIJADA 42,2573,True
CALLE BLASCO IBAÑEZ 43  PLANTA BAJA,10647,True
CALLE BLASCO IBAÑEZ 43  ENTREPLANTA,10641,True
CALLE GABRIEL CISCAR 38,4972,True
AVDA TOREROS (LOS) 24,5294,True
CALLE PONTEVEDRA 15,3050,False
CALLE VIRGEN DESAMPARADOS 15,3617,True
CALLE CONCEJAL PRIETO ROJAS 7,7961,False
CALLE ALBA 10,8304,True
CALLE FRANCISCO PIZARRO 8,10813,True
CALLE BLASCO IBAÑEZ 19,3026,True
CALLE BLASCO IBAÑEZ 17,7748,True
CALLE FRANCISCANOS 57,7798,True
CALLE JOAQUIN QUIJADA 51,4846,True
CALLE JOAQUIN QUIJADA 51,5063,True
CALLE CRUZ (ARGAMASON) 20,,False
CALLE SAN LUIS 4,4724,True
CALLE BLASCO IBAÑEZ 41,9095,True
CALLE BLASCO IBAÑEZ 12,7690,True
CALLE SAN CARLOS 1,5041,True
CALLE SAN LUIS 7,10571,True
CALLE SAN LUIS 5,1305,True
CALLE SAN LUIS 3,1515,True
CALLE SAN LUIS 1,4488,True
CALLE FRANCISCO PIZARRO 32,7996,True
CALLE JUAN DE AUSTRIA 16,4617,True
"CALLE TORERO MANUEL JIMENEZ DIAZ ""CHICUE",6716,True
CALLE PEREZ GALDOS 5,4432,True
CALLE ROSARIO 49,615,True
CALLE BADAJOZ 45,9056,False
CALLE ESTRELLA (DE LA) 3,7107,True
CALLE BELEN 7,670,True
CALLE MARQUES DE VILLORES 31,6114,True
CALLE MARQUES DE VILLORES 35,358,True
CALLE MARQUES DE VILLORES 36,1666,True
CALLE MARQUES DE VILLORES 46,1127,True
CALLE PEREZ GALDOS 8,1126,True
CALLE OBISPO TAGASTE 14,6721,True
CALLE PEREZ GALDOS 10,7271,True
CALLE PEREZ GALDOS 12,2861,True
CALLE PEREZ GALDOS 14,3456,True
CALLE ARADO 39,8692,False
CALLE ACANTILADO 6 B,,False
CALLE ACANTILADO 9,8900,False
CALLE ACANTILADO 18,8901,False
CALLE ACANTILADO 18,1516,False
CALLE ROSALIA DE CASTRO 9,8853,False
CALLE GALLO 10,8852,False
CALLE CABO FINISTERRE 0,5880,False
CALLE AMANECER 31,7094,False
CALLE GALLO 5,6969,False
CALLE CHURRUCA 3,7632,True
CALLE ACANTILADO 3,8205,False
CALLE ACANTILADO 1,8700,False
CALLE MIGUEL HERNANDEZ 5,3872,True
CALLE PROFESOR MACEDONIO JIMENEZ 11,8941,True
CALLE ARQUITECTO FERNANDEZ 34,6673,True
CALLE JUAN DE TOLEDO 11,6620,False
CALLE MIGUEL LOPEZ DE LEGAZPI 29,5874,True
CALLE JUAN DE TOLEDO 9,3603,True
CALLE JUAN DE TOLEDO 14,1528,False
CALLE JUAN DE TOLEDO 14,10421,True
CALLE JUAN DE TOLEDO 18,1521,False
CALLE MAGALLANES 9,9969,False
CALLE MAGALLANES 7,2664,False
CALLE MAGALLANES 7,9217,False
CALLE MAGALLANES 5,10056,True
CALLE MIGUEL LOPEZ DE LEGAZPI 32,7353,True
CALLE ARQUITECTO FERNANDEZ 28,10224,True
CALLE VISTABELLA 2,9591,False
CALLE ARQUITECTO FERNANDEZ 28,6450,True
CALLE MAGALLANES 10,1891,True
CALLE MAGALLANES 8,9512,True
CALLE CHILE 8,8995,False
CALLE FATIMA 36,7657,True
CALLE BADAJOZ 19,5774,True
CALLE DOCTOR FERRAN 73,4379,True
CALLE OCTAVIO CUARTERO 18,2850,True
CALLE BAILEN 51,7187,False
CALLE BAILEN 51,7186,False
CALLE BAÑOS 28,7390,True
CALLE MURILLO 40,3778,True
AVDA TOREROS (LOS) 43,1645,True
CALLE BAILEN 48,1647,True
CALLE CUENCA 0,4116,True
CALLE JOAQUIN QUIJADA 33,8834,True
CALLE JOAQUIN QUIJADA 33,8930,True
CALLE FRANCISCO PIZARRO 34,7752,True
CALLE FRANCISCO PIZARRO 34,7736,True
CALLE NUESTRA SEÑORA LA ESPERANZA 11,1679,True
CALLE DAOIZ 22,9076,True
CALLE SANTIAGO 23,2526,True
CALLE CRISTOBAL PEREZ PASTOR 106,10652,True
CALLE TERUEL 9  PLANTA SÓTANO,10791,True
